date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:07	27106/27106	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202017%2002:01:05%20GMT	https://innoculusteam.wordpress.com/wes/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/wes/index.html	(from https://innoculusteam.wordpress.com/)
13:01:08	11774/11774	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225890f68b-405c%22	http://stats.wp.com/w.js?56	C:/My%20Web%20Sites/innoculus/stats.wp.com/w9f61.js	(from https://innoculusteam.wordpress.com/)
13:01:08	58365/58365	---M-Z	200	added ('OK')	application/javascript	etag:%224334691e3e670fcc3d026cddb03ebe8c%22	https://s.skimresources.com/js/725X1342.skimlinks.js	C:/My%20Web%20Sites/innoculus/s.skimresources.com/js/725X1342.skimlinks.js	(from https://innoculusteam.wordpress.com/)
13:01:08	49793/49793	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202017%2002:01:06%20GMT	https://innoculusteam.wordpress.com/2017/02/11/firstpost/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/2017/02/11/firstpost/index.html	(from https://innoculusteam.wordpress.com/)
13:01:08	42318/42318	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2005:09:52%20GMT	https://s2.wp.com/_static/??/wp-content/js/jquery/jquery.autoresize.js,/wp-content/mu-plugins/highlander-comments/script.js?m=1479964158j	C:/My%20Web%20Sites/innoculus/s2.wp.com/_static/index1575.html	(from https://innoculusteam.wordpress.com/)
13:01:09	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2012%20Feb%202017%2002:01:07%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/innoculus/pixel.wp.com/b0b80.gif	(from https://innoculusteam.wordpress.com/)
13:01:09	666/666	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:09	523/523	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2004:17:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:10	581/581	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:10	602/602	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:10	592/592	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:10	1414/1414	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:11	1027/1027	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:11	1134/1134	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:11	1984/1984	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:28%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:11	1232/1232	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Nov%202015%2021:35:47%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:11	1232/1232	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Nov%202015%2017:47:28%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:12	10819/10819	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Nov%202015%2019:23:28%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
13:01:13	78585/78585	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/homepage11.jpg?w=960&h=820&crop=1	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/homepage117780.jpg	(from https://innoculusteam.wordpress.com/home/)
13:01:13	65461/65461	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/homepage11.jpg?w=960&h=640&crop=1	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/homepage1155fe.jpg	(from https://innoculusteam.wordpress.com/home/)
13:01:14	951/951	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	https://innoculusteam.wordpress.com/2017/02/11/big-data-for-a-small-world/feed/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/2017/02/11/big-data-for-a-small-world/feed/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/big-data-for-a-small-world/)
13:01:15	595/595	---MCZ	200	added ('OK')	application/x-javascript	date:Sun,%2012%20Feb%202017%2002:01:13%20GMT	https://s1.wp.com/wp-content/mu-plugins/akismet-3.0/_inc/form.js?m=1404442431h	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/akismet-3.0/_inc/formcd10.js	(from https://innoculusteam.wordpress.com/2017/02/11/big-data-for-a-small-world/)
13:01:15	27218/27218	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202017%2002:01:13%20GMT	https://innoculusteam.wordpress.com/author/gwebby19/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/author/gwebby19/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/big-data-for-a-small-world/)
13:01:15	308464/308464	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/grid1.jpg?w=1230&h=720&crop=1	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/grid184bf.jpg	(from https://innoculusteam.wordpress.com/2017/02/11/big-data-for-a-small-world/)
13:01:16	22850/22850	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Feb%202017%2002:01:14%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carouselaccd.css	(from https://innoculusteam.wordpress.com/our-team/)
13:01:16	231534/231534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2022:40:55%20GMT	https://innoculusteam.files.wordpress.com/2017/02/20170210_124939_hdr.jpg?w=1000&h=563	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/20170210_124939_hdrf29d.jpg	(from https://innoculusteam.wordpress.com/our-team/)
13:01:16	915/915	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	https://innoculusteam.wordpress.com/2017/02/11/firstpost/feed/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/2017/02/11/firstpost/feed/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
13:01:16	163344/163344	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/alternate-sidebar1.jpg?w=960&h=820&crop=1	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/alternate-sidebar17780.jpg	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
13:01:17	28217/28217	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/homepage11.jpg?w=535&h=357	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/homepage11e2a9.jpg	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
13:01:17	117662/117662	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/alternate-sidebar1.jpg?w=960&h=640&crop=1	C:/My%20Web%20Sites/innoculus/innoculusteam.files.wordpress.com/2017/02/alternate-sidebar155fe.jpg	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
13:01:17	50/50	---M--	200	added ('OK')	image/gif	date:Sun,%2012%20Feb%202017%2002:01:16%20GMT	https://pixel.wp.com/g.gif?v=wpcom2&x_grav-hover=	C:/My%20Web%20Sites/innoculus/pixel.wp.com/g9818.gif	(from http://0.gravatar.com/js/gprofiles.js?ver=201706y)
13:01:19	26489/26489	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202017%2002:01:16%20GMT	https://innoculusteam.wordpress.com/tag/introduction/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/tag/introduction/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
13:01:19	27182/27182	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202017%2002:01:16%20GMT	https://innoculusteam.wordpress.com/author/vancratt/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/author/vancratt/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
13:01:19	25169/25169	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Feb%202017%2002:01:17%20GMT	https://innoculusteam.wordpress.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://0.gravatar.com/js/gprofiles.js?ver=201706y)
13:01:19	671/671	---MC-	200	added ('OK')	text/plain	date:Sun,%2012%20Feb%202017%2002:01:17%20GMT	https://s2.wp.com/robots.txt		(from https://innoculusteam.wordpress.com/)
13:01:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Feb%202017%2002:01:18%20GMT	https://innoculusteam.wordpress.com/g.gif	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/g.gif	(from http://stats.wp.com/w.js?56)
13:01:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Feb%202017%2002:01:19%20GMT	https://innoculusteam.wordpress.com/c.gif	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/c.gif	(from http://stats.wp.com/w.js?56)
13:01:20	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2012%20Feb%202017%2002:01:19%20GMT	http://pixel.wp.com/t.gif	C:/My%20Web%20Sites/innoculus/pixel.wp.com/t.gif	(from http://stats.wp.com/w.js?56)
13:01:21	4529/4529	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Nov%202015%2019:23:30%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
13:01:21	3520/3520	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ac92e062396eae05b59ec5c8f545d782%22	https://innoculusteam.wordpress.com/author/gwebby19/feed/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/author/gwebby19/feed/index.html	(from https://innoculusteam.wordpress.com/author/gwebby19/)
13:01:21	10063/10063	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
13:01:21	1318/1318	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Nov%202015%2019:23:30%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite.png?5	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-spritee4da.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
13:01:21	2076/2076	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2x.png?5	C:/My%20Web%20Sites/innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2xe4da.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
13:01:22	8418/8418	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226fa5b9f2b6c0b57eefbe2caa3a123634%22	https://innoculusteam.wordpress.com/author/vancratt/feed/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/author/vancratt/feed/index.html	(from https://innoculusteam.wordpress.com/author/vancratt/)
13:01:22	8435/8435	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226f74080554b126a7955af06c7eeb193d%22	https://innoculusteam.wordpress.com/tag/introduction/feed/	C:/My%20Web%20Sites/innoculus/innoculusteam.wordpress.com/tag/introduction/feed/index.html	(from https://innoculusteam.wordpress.com/tag/introduction/)
